datetime,season,year,month,date,weekdays,vacation,worker_number,real_number,vacation_number,biztrip_number,overtime_number,telecom_number,temperature,rain,wind,humidity,discomfort_index,perceived_temperature,lunch_rice,lunch_soup,lunch_main,new_lunch,lunch_number
2019-12-19,겨울,2019,12,19,목,N,3111,2676,165,270,591,0,4.4,0.0,1.2,47.1,45.180376,5.9442775382484045,밥,된장찌개,대패삼겹*파채,N,862
2019-12-20,겨울,2019,12,20,금,N,3111,2513,337,261,4,0,1.9,0.0,0.7,58.9,40.524209,4.273107193202437,밥,감자양파국,매운닭찜,N,481
2019-12-23,겨울,2019,12,23,월,N,3111,2540,343,228,131,0,2.3,0.0,0.6,73.3,39.350141,4.912160306349667,밥,아욱국,돈육김치볶음,N,741
2019-12-24,겨울,2019,12,24,화,Y,3111,2417,478,216,52,0,2.2,0.0,0.4,70.9,39.487502,5.421132133011154,밥,오징어국,치킨핑거,N,462
2019-12-26,겨울,2019,12,26,목,N,3111,2324,538,249,151,0,4.6,1.2,0.7,72.0,43.00888,6.962323621578349,밥,된장찌개,짬뽕불고기,N,594
2019-12-27,겨울,2019,12,27,금,N,3111,2169,706,236,1,0,2.2,0.0,1.5,45.1,42.614978,3.2859914886503243,파인애플볶음밥,가쯔오장국,사천식탕수육,N,387
2019-12-30,겨울,2019,12,30,월,N,3111,2356,563,192,98,0,6.0,0.6,0.4,84.1,44.12924,9.08406908255173,밥,고추장찌개,버섯불고기,N,652
2019-12-31,겨울,2019,12,31,화,Y,3111,2253,709,149,22,0,-1.1,0.0,2.2,35.3,39.976683,-0.9572068576290356,밥,배추된장국,닭볶음탕,N,349
2020-01-02,겨울,2020,1,2,목,N,2821,2433,255,133,338,0,-0.3,0.0,0.3,74.0,35.25522,3.4576659013444213,밥,떡국,제육볶음,N,985
2020-01-03,겨울,2020,1,3,금,N,2821,2314,321,186,3,0,0.5,0.0,0.4,71.9,36.779205,3.782449813479845,비빔밥,미소장국,탕수어,N,635
2020-01-06,겨울,2020,1,6,월,N,2821,2494,119,203,424,5,3.1,13.8,0.3,85.3,39.230957,6.682655095169584,밥,된장찌개,돈육김치볶음,N,1133
2020-01-07,겨울,2020,1,7,화,N,2821,2515,95,204,448,7,9.9,40.3,0.9,93.6,50.107936,11.9526476494523,밥,미역국,순살파닭,N,904
2020-01-08,겨울,2020,1,8,수,N,2821,2477,117,222,7,5,7.4,0.0,3.1,66.4,47.663264,7.609143337501429,곤드레밥*양념장,맑은국,돈육강정,N,740
2020-01-09,겨울,2020,1,9,목,N,2821,2449,124,241,426,7,3.1,0.0,0.8,63.9,41.634391,5.2614714023400815,밥,육개장,가자미튀김,N,773
2020-01-10,겨울,2020,1,10,금,N,2821,2292,264,262,0,3,0.7,0.0,0.4,70.6,37.260458,3.975235968718823,참치회덮밥,미소장국,또띠아피자,N,573
2020-01-13,겨울,2020,1,13,월,N,2821,2462,141,218,526,0,-0.2,0.0,0.6,68.8,36.163376,2.4449547951567667,밥,근대국,훈제오리구이,N,945
2020-01-14,겨울,2020,1,14,화,N,2821,2489,96,236,388,0,0.6,0.0,0.8,58.9,38.713166,2.7512376475334923,밥,시래기국,함박스테이크*소스,N,820
2020-01-15,겨울,2020,1,15,수,N,2821,2489,97,235,4,0,-0.4,0.0,0.7,63.9,36.585256,1.9822931986599928,단호박영양밥,연두부탕,오징어숙회무침,N,633
2020-01-16,겨울,2020,1,16,목,N,2821,2485,92,244,390,0,0.6,0.0,0.6,52.8,39.549232,3.234460558738494,밥,해물된장찌개,묵은지닭찜,N,761
2020-01-17,겨울,2020,1,17,금,N,2821,2310,242,269,0,0,1.9,0.0,0.4,51.1,41.492891,5.131952900152688,김치필라프,크림스프,토마토스파게티,N,696
2020-01-20,겨울,2020,1,20,월,N,2821,2490,132,199,488,0,0.7,0.0,0.7,66.9,37.763917,3.077899891702032,밥,순두부찌개,닭갈비,N,1075
2020-01-21,겨울,2020,1,21,화,N,2821,2488,96,237,491,0,0.6,0.0,0.7,53.0,39.52182,2.978299283243664,밥,어묵국,등갈비김치찜,N,868
2020-01-22,겨울,2020,1,22,수,N,2821,2459,130,232,5,0,3.5,20.1,0.5,76.0,40.9004,6.360885985729247,불고기비빔밥,미역장국,허니버터치킨,N,782
2020-01-23,겨울,2020,1,23,목,Y,2821,2199,481,141,38,0,6.7,7.9,0.6,93.4,44.566022,9.254442006049167,밥,아욱국,돼지갈비찜,N,685
2020-01-28,겨울,2020,1,28,화,N,2821,2394,284,143,670,0,8.2,0.3,1.2,70.4,48.589872,9.857277520911062,밥,황태국,오리고추장볶음,N,1042
2020-01-29,겨울,2020,1,29,수,N,2821,2506,101,214,4,0,6.6,0.5,0.7,81.6,45.308944,8.954335790745692,콩나물밥*양념장,가쯔오장국,치킨핑거,N,1197
2020-01-30,겨울,2020,1,30,목,N,2821,2484,76,261,482,0,5.2,0.0,0.8,72.6,43.867648,7.370067756377617,밥,들깨시래기국,닭오븐구이,N,736
2020-01-31,겨울,2020,1,31,금,N,2821,2373,183,265,0,0,2.3,0.0,0.6,73.1,39.374187,4.912160306349667,김치제육덮밥,계란국,오징어튀김,N,623
2020-02-03,겨울,2020,2,3,월,N,2872,2562,101,208,537,1,1.6,0.0,0.7,65.0,39.3306,3.974305367827336,밥,미역국,쇠고기낙지볶음,N,1081
2020-02-04,겨울,2020,2,4,화,N,2872,2578,72,222,471,0,0.3,0.0,0.7,60.9,38.015173,2.6794974578685635,밥,차돌박이찌개,돈육강정,N,849
2020-02-05,겨울,2020,2,5,수,N,2872,2595,62,215,4,0,-0.1,0.0,2.2,35.5,41.107355,0.1141049179328456,단호박영양밥,유부장국,언양식불고기,N,660
2020-02-06,겨울,2020,2,6,목,N,2872,2549,90,233,426,0,-1.6,0.0,1.1,31.5,40.00054,-0.0632655846405157,밥,어묵탕,동파삼겹수육,N,637
2020-02-07,겨울,2020,2,7,금,N,2872,2485,140,247,2,0,2.3,0.0,0.7,40.9,43.245593,4.671509627035906,밥,두부김치국,굴비구이,N,539
2020-02-10,겨울,2020,2,10,월,N,2872,2671,65,136,617,0,2.6,0.0,0.7,64.5,40.84273,4.970311452411007,밥,매운콩나물국,소고기숙주볶음,N,1233
2020-02-11,겨울,2020,2,11,화,N,2872,2622,52,198,748,0,5.4,0.0,0.6,62.9,45.041934,7.97149514022886,밥,냉이된장찌개,레몬탕수육,N,1075
2020-02-12,겨울,2020,2,12,수,N,2872,2597,65,210,5,0,8.6,20.8,0.6,93.9,47.832946,11.129518194555772,곤드레밥*강된장,팽이장국,닭데리야끼조림,N,1173
2020-02-13,겨울,2020,2,13,목,N,2872,2552,71,249,620,0,8.3,0.0,0.7,85.1,47.846367,10.647546134537931,밥,동태찌개,돈육간장볶음,N,834
2020-02-14,겨울,2020,2,14,금,N,2872,2439,160,273,0,0,9.2,0.0,0.5,73.6,49.930688,11.926237397280012,김밥볶음밥,미니짬뽕,크림새우,N,776
2020-02-17,겨울,2020,2,17,월,N,2872,2602,74,196,722,0,-0.3,0.0,2.9,51.1,38.597933,-0.6891759217258623,밥,쇠고기샤브국,유자청제육볶음,N,1370
2020-02-18,겨울,2020,2,18,화,N,2872,2586,47,239,666,0,0.4,0.0,1.1,48.3,39.908368,1.984920048012506,밥,차돌된장찌개,주꾸미볶음,N,939
2020-02-19,겨울,2020,2,19,수,N,2872,2586,62,224,1,0,3.1,0.0,0.6,54.9,42.645181,5.7016660699313935,나물비빔밥,미소장국,사과고구마그라탕,N,930
2020-02-20,겨울,2020,2,20,목,N,2872,2540,78,254,549,0,5.4,0.0,0.6,58.9,45.400094,7.97149514022886,밥,근대국,간장마늘치킨,N,826
2020-02-21,겨울,2020,2,21,금,N,2872,2414,181,277,0,0,7.0,1.3,0.8,70.4,46.78152,9.177436059838362,밥,들깨미역국,짬뽕불고기,N,627
2020-02-24,겨울,2020,2,24,월,N,2872,2572,144,156,846,0,6.7,0.6,0.7,66.0,46.66678,9.05393639920406,밥,된장찌개,돈육김치볶음,N,1282
2020-02-25,겨울,2020,2,25,화,N,2872,2597,117,158,806,0,8.1,17.1,0.8,94.5,46.925455,10.281938911953262,밥,부대찌개,훈제오리구이,N,1238
2020-02-26,겨울,2020,2,26,수,N,2872,2573,109,190,4,0,9.4,0.0,0.9,79.1,49.963746,11.446961673147698,낙지비빔밥,팽이장국,치킨텐더*콘소스D,N,1105
2020-02-27,겨울,2020,2,27,목,N,2872,2529,121,217,667,5,7.3,0.0,1.1,67.6,47.431652,9.051160480665429,밥,북어국,닭갈비,N,1000
2020-02-28,겨울,2020,2,28,금,N,2872,2421,210,234,0,7,5.2,1.3,0.5,84.5,42.77856,8.020727634788248,밥,아욱국,소고기장조림,N,750
2020-03-02,봄,2020,3,2,월,N,2950,2695,108,133,786,14,7.7,0.0,1.6,43.6,49.625828,8.939043083612592,밥,두부김치국,소고기버섯볶음,N,1362
2020-03-03,봄,2020,3,3,화,N,2950,2677,76,185,753,12,6.9,0.0,0.6,67.6,46.839956,9.451818446944598,밥,쇠고기무국,오징어볶음*소면,N,1074
2020-03-04,봄,2020,3,4,수,N,2950,2652,74,205,1,19,6.2,0.0,1.8,52.0,47.07776,7.1828160685091405,콩나물밥*달래장,고추장찌개,갈치구이,N,999
2020-03-05,봄,2020,3,5,목,N,2950,2619,84,232,612,15,3.3,0.0,1.2,46.8,43.809556,4.81156701695132,밥,미역국,수원왕갈비통닭,N,989
2020-03-06,봄,2020,3,6,금,N,2950,2521,166,251,0,12,4.1,0.0,0.8,57.5,43.732425,6.265564904262717,곤드레밥,건새우아욱국,돈육간장볶음,N,642
2020-03-09,봄,2020,3,9,월,N,2950,2714,91,129,784,16,8.0,7.4,0.4,85.0,47.357,11.011930634941503,밥,콩나물국,소불고기,N,1276
2020-03-10,봄,2020,3,10,화,N,2950,2695,67,168,678,20,9.0,10.3,1.0,79.3,49.31573,10.912,밥,대파육개장*칼국수,가자미엿장조림,N,1019
2020-03-11,봄,2020,3,11,수,N,2950,2656,74,197,0,23,4.8,0.0,1.5,56.6,44.783832,6.001887577731781,카레라이스,미소시루,감자만두*양념,N,967
2020-03-12,봄,2020,3,12,목,N,2950,2612,78,243,555,17,6.0,0.0,1.0,56.8,46.41152,7.858,밥,순두부찌개,해물돼지갈비찜,N,804
2020-03-13,봄,2020,3,13,금,N,2950,2506,165,259,0,20,9.3,0.0,0.8,52.6,51.154082,11.486851114260425,밥,설렁탕,동태포전,N,593
2020-03-16,봄,2020,3,16,월,N,2950,2722,69,138,789,21,5.6,0.0,1.4,42.8,47.088432,6.944726014378817,밥,어묵국,돈육굴소스볶음,N,1284
2020-03-17,봄,2020,3,17,화,N,2950,2698,61,171,679,20,9.3,0.0,1.6,54.4,51.062408000000005,10.617389961705666,밥,대구탕,차돌박이숙주볶음,N,914
2020-03-18,봄,2020,3,18,수,N,2950,2668,47,210,0,25,9.4,0.0,0.9,58.8,50.97752800000001,11.446961673147698,마파두부덮밥,조갯살무국,레몬유린기,N,831
2020-03-19,봄,2020,3,19,목,N,2950,2626,70,235,560,19,12.1,0.0,2.9,50.1,54.938179000000005,12.847155626131634,밥,콩비지찌개,짜장닭볶음,N,829
2020-03-20,봄,2020,3,20,금,N,2950,2376,176,263,3,135,10.6,0.0,1.9,36.6,53.493004,11.765641095853365,밥,갈비탕,칠리새우,N,627
2020-03-23,봄,2020,3,23,월,N,2950,2378,109,178,687,285,11.6,0.0,1.4,46.6,54.383744,13.184311002989553,밥,시래기국,오리양념불고기*쌈무,N,1110
2020-03-24,봄,2020,3,24,화,N,2950,2379,131,137,639,303,9.6,0.0,0.8,56.8,51.351872,11.78807916483721,밥,소고기미역국,해물누룽지탕,N,1083
2020-03-25,봄,2020,3,25,수,N,2950,2379,122,146,1,303,11.2,0.0,0.9,58.9,53.480132,13.267431187844275,밥,유부주머니국,목살스테이크,N,1022
2020-03-26,봄,2020,3,26,목,N,2950,2396,133,133,584,288,10.8,18.6,0.4,88.8,51.844096,13.710936808287194,밥,배추된장국,제육볶음,N,955
2020-03-27,봄,2020,3,27,금,N,2950,2280,254,156,0,260,14.6,0.9,0.7,79.6,58.248584,16.922384467415064,봄나물비빔밥,맑은국,치킨너겟,N,839
2020-03-30,봄,2020,3,30,월,N,2950,2179,230,53,627,488,11.4,0.0,0.9,64.3,53.595998,13.46970557836612,밥,우렁된장찌개,주꾸미볶음,N,1000
2020-03-31,봄,2020,3,31,화,N,2950,2181,193,43,528,533,11.4,0.0,0.7,65.9,53.547774,13.735164996747317,밥,고추장찌개,안동찜닭,N,859
2020-04-01,봄,2020,4,1,수,N,2962,2258,228,56,0,420,13.6,0.4,1.3,46.8,56.924752,15.338529350529928,밥,들깨시래기국,삼겹살수육&풋고추,N,939
2020-04-02,봄,2020,4,2,목,N,2962,2242,236,89,490,395,9.7,0.0,0.8,44.6,52.062138,11.888488515029476,밥,경상도식소고기국,등갈비김치찜,N,1009
2020-04-03,봄,2020,4,3,금,N,2962,2123,350,149,1,340,10.8,0.0,0.9,47.9,53.319768,12.862882406800594,밥,순대국밥,고추튀김,N,802
2020-04-06,봄,2020,4,6,월,N,2962,2127,206,152,713,477,9.3,0.0,0.7,51.1,51.230477,11.643552219121606,밥,미역국,오리불고기,N,1161
2020-04-07,봄,2020,4,7,화,N,2962,2152,164,156,698,490,13.0,0.0,0.8,51.3,56.096410000000006,15.201997071374173,밥,꽃게된장국,후르츠탕수육,N,969
2020-04-08,봄,2020,4,8,수,N,2962,2152,159,172,1,479,12.1,0.0,1.0,37.3,55.235267,14.067799999999998,낙지비빔밥,계란국,닭강정,N,1032
2020-04-09,봄,2020,4,9,목,N,2962,2134,154,186,544,488,10.2,0.0,0.8,42.0,52.79716,12.390535265990792,밥,두부김치국,소고기브로컬리볶음,N,880
2020-04-10,봄,2020,4,10,금,N,2962,2020,316,209,0,417,9.5,0.0,0.5,65.8,50.77409,12.219150629466892,고기듬뿍카레라이스,미니우동,고구마고로케,N,780
2020-04-13,봄,2020,4,13,월,N,2962,2204,165,146,619,447,9.9,0.0,1.3,49.6,52.087496,11.50903423270587,밥,아욱국,치즈닭갈비,N,1145
2020-04-14,봄,2020,4,14,화,Y,2962,2101,200,176,274,485,11.8,0.0,,54.8,54.423336000000006,,밥,홍초콩나물국,LA갈비구이,N,879
2020-04-16,봄,2020,4,16,목,N,2962,2068,265,182,498,447,11.4,0.0,0.8,68.1,53.481466,13.59544746829796,밥,전복장각삼계탕,육전,N,947
2020-04-17,봄,2020,4,17,금,N,2962,2027,325,221,3,389,10.7,28.9,0.3,90.8,51.601044,13.891454469602294,밥,소고기당면국,바질페스토스파게티,N,759
2020-04-20,봄,2020,4,20,월,N,2962,2203,145,143,624,471,13.6,0.0,1.7,68.5,56.74334,15.065132236194705,밥,황태국,우엉불고기,N,1089
2020-04-21,봄,2020,4,21,화,N,2962,2215,126,171,700,450,11.4,0.0,2.1,36.9,54.421834,12.49181606511168,밥,멸치국수,오향장육,N,911
2020-04-22,봄,2020,4,22,수,N,2962,2183,132,204,2,443,8.1,0.0,2.1,40.6,50.310914,8.967494721792125,밥,나주곰탕,춘천닭갈비,N,945
2020-04-23,봄,2020,4,23,목,N,2962,2167,107,251,518,437,8.1,0.0,1.6,51.0,49.65769,9.358629803135862,밥,새우완자탕,고구마치즈돈까스,N,880
2020-04-24,봄,2020,4,24,금,N,2962,2076,232,267,1,387,10.4,0.0,2.0,42.3,53.030308000000005,11.487290482673464,밥,대구지리탕,카레닭볶음,N,639
2020-04-27,봄,2020,4,27,월,N,2962,2227,125,192,706,418,12.7,0.0,0.8,50.8,55.709684,14.900769020797382,밥,육개장,수원왕갈비,N,1223
2020-04-28,봄,2020,4,28,화,N,2962,2211,118,223,493,410,12.4,0.0,0.7,54.3,55.244968,14.731171081330984,건강비빔밥*약고추장,제첩두부국,깻잎전,N,824
2020-04-29,봄,2020,4,29,수,Y,2962,2095,221,250,0,396,14.6,0.0,0.9,51.4,58.205156,16.706095826715593,새우날치알볶음밥,쌀국수(숙주들어감),장어구이*소스,N,680
2020-05-04,봄,2020,5,4,월,Y,2962,1543,1113,117,91,189,20.8,0.0,0.6,81.0,68.24452,23.16948108917712,밥,버섯들깨국,삼겹살더덕고추장구이,N,504
2020-05-06,봄,2020,5,6,수,N,2962,2390,104,177,2,291,19.1,0.0,1.0,63.5,64.697715,21.193800000000003,밥,왕갈비탕,해물전,N,1254
2020-05-07,봄,2020,5,7,목,N,2962,2365,76,236,577,285,16.2,0.0,1.2,53.5,60.35183,18.09517222125349,밥,냉메밀소바,히레카츠*소스,N,959
2020-05-08,봄,2020,5,8,금,N,2962,2298,153,265,0,246,15.7,0.0,0.7,66.6,59.844838,18.0179911604571,밥,아욱수제비국,해물섞어찜,N,620
2020-05-11,봄,2020,5,11,월,N,2962,2428,94,195,659,245,19.6,0.0,0.6,58.8,65.177152,21.985222443804528,밥,돈육김치찌개,냉족발야채무침,N,1249
2020-05-12,봄,2020,5,12,화,N,2962,2415,67,230,690,250,19.4,0.0,2.3,44.3,64.187358,20.974903365457383,밥,열무물국수,소갈비찜,N,968
2020-05-13,봄,2020,5,13,수,N,2962,2416,68,242,0,236,17.1,0.0,0.9,51.8,61.512822,19.23452570823862,밥,닭개장,떡갈비,N,844
2020-05-14,봄,2020,5,14,목,N,2962,2398,71,281,488,212,17.2,0.0,0.6,55.3,61.740584,19.616705153059343,소고기콩나물밥*양념,들깨미역국,바싹불고기*양파초절임,N,793
2020-05-15,봄,2020,5,15,금,N,2962,2304,161,296,0,201,15.0,17.8,0.3,91.9,58.95545,17.970117273557648,밥,유부주머니된장국,생선까스*타르,N,614
2020-05-18,봄,2020,5,18,월,N,2962,2397,96,223,701,246,17.8,13.6,0.6,89.0,63.67458,20.20883447574564,밥,연두부탕,제육볶음,N,1141
2020-05-19,봄,2020,5,19,화,N,2962,2412,78,235,617,237,14.3,0.0,1.7,75.5,57.775035,15.80232559939133,밥,들깨수제비,닭볶음탕,N,935
2020-05-20,봄,2020,5,20,수,N,2962,2390,71,243,0,258,15.8,0.0,0.9,72.3,60.068266,17.91974216984665,닭살카레라이스,미역미소시루,후르츠탕수육,N,791
2020-05-21,봄,2020,5,21,목,N,2962,2412,63,269,474,218,16.1,0.0,0.9,75.8,60.58336200000001,18.22315375562941,밥,차돌된장찌개,주꾸미볶음,N,653
2020-05-22,봄,2020,5,22,금,N,2962,2253,226,277,0,206,16.5,0.0,0.9,72.9,61.148515,18.62770253667309,소불고기덮밥,맑은국,야채비빔만두,N,512
2020-05-25,봄,2020,5,25,월,N,2962,2429,98,206,732,229,19.4,0.0,0.5,74.4,65.664064,21.885287291634008,밥,매콤콩나물국,짬뽕불고기,N,1062
2020-05-26,봄,2020,5,26,화,N,2962,2472,70,220,649,200,19.1,0.0,0.6,78.0,65.36601999999999,21.491781341565947,밥,시래기국,고추잡채*꽃빵,N,781
2020-05-27,봄,2020,5,27,수,N,2962,2428,65,234,2,235,19.8,0.0,0.8,63.3,65.694166,22.02983288444809,곤드레밥*양념장,무채국,꽁치한마리구이,N,704
2020-05-28,봄,2020,5,28,목,N,2962,2414,66,270,431,212,19.5,0.0,0.9,66.5,65.423325,21.661818394500727,밥,콩비지찌개,오징어볶음,N,662
2020-05-29,봄,2020,5,29,금,N,2962,2240,236,284,1,202,20.2,0.0,0.8,65.5,66.39419000000001,22.431470285217152,마파두부덮밥,유부장국,레몬유린기,N,450
2020-06-01,여름,2020,6,1,월,N,2956,2447,109,185,612,215,22.1,0.0,1.1,63.1,68.983349,24.20773416229779,밥,소고기미역국,닭갈비,N,1114
2020-06-02,여름,2020,6,2,화,N,2956,2448,64,231,605,213,20.2,0.0,0.9,56.6,65.887068,22.36977876132718,밥,된장찌개,돈육고추장볶음,N,761
2020-06-03,여름,2020,6,3,수,N,2956,2451,63,251,0,191,21.4,0.0,0.9,77.3,68.95687799999999,23.58342510445823,열무보리비빔밥/강된장,가쯔오장국,깐풍육,N,693
2020-06-04,여름,2020,6,4,목,N,2956,2393,71,284,403,208,24.2,0.0,1.0,76.6,73.300028,26.385600000000004,밥,육개장,소고기장조림,N,657
2020-06-05,여름,2020,6,5,금,N,2956,2256,233,291,0,176,24.1,0.0,0.9,72.3,72.732157,26.314129376503104,베이컨김치볶음밥,냉모밀국수,해물부추전,N,505
2020-06-08,여름,2020,6,8,월,N,2956,2398,121,236,566,201,23.1,0.0,0.7,63.6,70.46088400000001,25.388436186376268,밥,대구탕,오삼불고기,N,1130
2020-06-09,여름,2020,6,9,화,N,2956,2458,68,253,519,177,24.2,0.0,0.8,67.6,72.430808,26.44784429290769,밥,시금치된장국,닭볶음탕,N,823
2020-06-10,여름,2020,6,10,수,N,2956,2432,75,248,4,201,24.7,0.4,0.9,75.8,74.002974,26.92095254806862,나물비빔밥,오이사과냉국,치킨핑거,N,719
2020-06-11,여름,2020,6,11,목,N,2956,2422,82,280,399,172,24.8,3.2,0.8,85.9,75.194468,27.05030039406127,밥,매운소고기국,굴비구이,N,682
2020-06-12,여름,2020,6,12,금,Y,2956,2274,204,303,2,175,24.6,11.2,0.9,87.5,75.02325,26.81981535280771,돈육버섯고추장덮밥,팽이무국,양파링카레튀김,N,516
2020-07-01,여름,2020,7,1,수,N,2997,2521,71,252,9,153,22.3,0.0,0.8,77.4,70.382398,24.54006663925468,밥,냉모밀국수,매운돈갈비찜,N,866
2020-07-02,여름,2020,7,2,목,N,2997,2495,82,268,446,152,21.6,0.0,0.6,81.4,69.562376,23.958986852758848,밥,대파육개장,홍어미나리초무침,N,675
2020-07-03,여름,2020,7,3,금,N,2997,2291,261,288,1,157,19.5,10.4,0.8,91.4,66.66957,21.7286048338713,카레라이스,동태알탕,부추고추전*간장,N,607
2020-07-06,여름,2020,7,6,월,N,2997,2479,126,220,626,172,22.0,0.0,0.3,92.8,71.06144,24.60980090790357,밥,매운소고기무국,춘천닭갈비,N,1132
2020-07-07,여름,2020,7,7,화,N,2997,2526,77,242,575,152,24.6,0.0,1.0,84.9,74.76184599999999,26.792800000000007,밥,물만두국,오리불고기,N,917
2020-07-08,여름,2020,7,8,수,N,2997,2511,77,251,7,158,24.9,0.0,0.9,80.3,74.78085300000001,27.12322693859047,밥,한방설렁탕,오징어초무침,N,847
2020-07-09,여름,2020,7,9,목,N,2997,2449,99,290,449,159,22.6,2.6,1.1,90.6,71.92104400000001,24.719780570461047,밥,시금치된장국,닭볶음탕,N,717
2020-07-10,여름,2020,7,10,금,N,2997,2339,233,290,0,135,23.9,62.6,1.0,91.6,74.233676,26.0802,밥,맑은콩나물국,돈육고추장볶음,N,611
2020-07-13,여름,2020,7,13,월,N,2997,2506,118,225,632,148,19.3,121.1,0.6,98.9,66.687123,21.68915778246138,마파두부덮밥,미역미소시루,레몬유린기,N,1260
2020-07-14,여름,2020,7,14,화,N,2997,2550,80,224,561,143,20.2,7.9,1.0,96.3,68.149174,22.3136,밥,건새우무채국,쭈꾸미삼겹고추장볶음,N,814
2020-07-15,여름,2020,7,15,수,N,2997,2486,80,248,4,183,19.5,7.5,0.5,97.8,66.98989,21.982925035696304,비빔밥*약고추장,콩가루배춧국,열기어구이,N,842
2020-07-16,여름,2020,7,16,목,N,2997,2455,102,274,411,166,22.0,0.0,0.8,83.1,70.33588,24.238838588677893,밥,장각삼계탕,해물잡채,N,971
2020-07-17,여름,2020,7,17,금,N,2997,2309,249,291,2,148,22.7,0.0,0.9,81.9,71.380687,24.898208642850207,밥,김치우동,수제돈가스*소스,N,656
2020-07-20,여름,2020,7,20,월,N,2997,2480,157,220,518,140,26.3,0.7,1.4,88.0,77.93156,28.471294225085867,밥,호박맑은국,돈육김치볶음,N,1190
2020-07-21,여름,2020,7,21,화,N,2997,2508,138,222,519,129,25.2,8.3,0.7,84.4,75.698912,27.48004896400198,밥,닭개장,양장피,N,861
2020-07-22,여름,2020,7,22,수,N,2997,2433,165,250,9,149,23.4,36.1,0.5,95.3,73.70329799999999,25.79079705412577,밥,아욱국,오리불고기,N,823
2020-07-23,여름,2020,7,23,목,N,2997,2433,156,274,377,134,22.5,102.8,1.2,96.8,72.2448,24.58251429777316,밥,소고기미역국,깻잎통닭*치킨소스,N,758
2020-07-24,여름,2020,7,24,금,N,2997,2257,344,281,0,115,21.1,9.3,1.2,92.5,69.485825,23.14088272521324,밥,해물수제비국,만가닥버섯불고기,N,450
2020-07-27,여름,2020,7,27,월,N,2997,2424,271,182,728,120,22.0,41.4,0.5,94.9,71.21852000000001,24.42386863725365,밥,황태미역국,안동찜닭,N,1118
2020-07-28,여름,2020,7,28,화,N,2997,2382,252,213,565,150,24.4,21.9,0.7,94.9,75.417344,26.68324409633504,밥,호박된장찌개,목살스테이크,N,873
2020-07-29,여름,2020,7,29,수,N,2997,2358,256,233,11,150,24.4,23.7,0.4,95.6,75.486336,26.82039536453767,밥,우거지국,삼겹살수육,N,871
2020-07-30,여름,2020,7,30,목,N,2997,2279,346,242,395,130,24.6,48.4,0.8,93.8,75.65665200000001,26.849481693676747,낙지비빔밥*계란후라이,팽이장국,후라이드*강정소스,N,704
2020-07-31,여름,2020,7,31,금,N,2997,2115,496,261,0,125,26.2,0.0,0.8,88.3,77.79835399999999,28.45603129675296,밥,짜글이돼지찌개,새우까스*소스,N,477
2020-08-03,여름,2020,8,3,월,N,2989,2225,494,155,446,115,27.2,0.0,1.2,84.9,79.053172,29.42227743422434,밥,김치두부국,오리대패불고기,N,1033
2020-08-04,여름,2020,8,4,화,N,2989,2238,464,172,463,115,27.4,0.0,1.0,85.8,79.498708,29.6432,밥,냉이된장국,돈갈비찜,N,776
2020-08-05,여름,2020,8,5,수,N,2989,2202,490,182,7,115,27.1,26.6,1.1,90.4,79.57721599999999,29.328198243930345,밥,맑은콩나물국,장어강정,N,720
2020-08-06,여름,2020,8,6,목,N,2989,2180,482,218,364,109,26.9,11.8,1.6,89.3,79.100583,29.079205620729454,밥,건새우아욱국,쭈삼불고기,N,763
2020-08-07,여름,2020,8,7,금,N,2989,2003,605,239,1,142,25.4,90.3,0.8,95.0,77.1777,27.65275649521485,밥,얼갈이된장국,닭다리바베큐오븐구이,N,476
2020-08-10,여름,2020,8,10,월,N,2989,2227,476,191,548,95,25.8,68.9,1.2,95.3,77.91162600000001,27.980645861664414,밥,뼈없는감자탕,생선까스&소스,N,1011
2020-08-11,여름,2020,8,11,화,N,2989,2243,456,188,465,102,26.5,21.9,1.2,89.8,78.48263,28.70146164794438,밥,떡국,매운쇠고기버섯볶음,N,805
2020-08-12,여름,2020,8,12,수,N,2989,2216,449,213,12,111,27.8,1.8,1.0,88.6,80.532692,30.050400000000003,밥,북어채국,오징어볶음&소면사리,N,701
2020-08-13,여름,2020,8,13,목,N,2989,2128,504,245,353,112,28.0,0.0,1.2,84.5,80.31989999999999,30.246066904258583,밥,유부장국,바베큐폭립,N,594
2020-08-14,여름,2020,8,14,금,Y,2989,1973,644,256,1,116,28.7,0.0,1.5,82.5,81.190225,30.96724008890361,밥,동태탕,살살치킨&칠리소스,N,477
2020-08-18,여름,2020,8,18,화,N,2989,2220,469,195,534,105,28.5,0.0,0.9,79.5,80.44742500000001,30.764165967983622,밥,부대찌개,치즈닭갈비,N,971
2020-08-19,여름,2020,8,19,수,N,2989,2216,420,227,10,126,28.3,0.0,0.7,78.5,79.99084500000001,30.56766782621136,밥,맑은버섯육개장,매콤해물볶음,N,801
2020-08-20,여름,2020,8,20,목,N,2989,2242,390,232,477,125,28.4,0.0,0.8,77.4,79.99758399999999,30.66503700098276,밥,순남시래기국,오리불고기,N,749
2020-08-21,여름,2020,8,21,금,N,2989,2094,497,249,0,149,27.5,0.0,0.9,80.8,79.0184,29.752794015374413,밥,어묵국,오향장육,N,514
