,datetime,year,month,date,vacation,worker_number,real_number,vacation_number,biztrip_number,overtime_number,telecom_number,temperature,rain,wind,humidity,discomfort_index,perceived_temperature,dinner_number,season_fall,season_spring,season_summer,season_winter,weekdays_friday,weekdays_monday,weekdays_thursday,weekdays_tuesday,weekdays_wednesday,dinner_rice_N,dinner_rice_Y,new_dinner_N,new_dinner_Y
922,2019-11-13,2019,11,13,0,3104,2678,136,290,0,0,10.5,0.0,1.1,68.8,52.11836,12.328257492910264,328,1,0,0,0,0,0,0,0,1,0,1,1,0
923,2019-11-14,2019,11,14,0,3104,2630,188,286,453,0,6.1,0.0,1.9,47.9,47.283981,6.991665237455461,466,1,0,0,0,0,0,1,0,0,0,1,1,0
924,2019-11-15,2019,11,15,0,3104,2436,365,303,1,0,7.6,0.0,1.0,66.9,47.922856,9.4868,342,1,0,0,0,1,0,0,0,0,0,1,1,0
925,2019-11-18,2019,11,18,0,3104,2691,183,230,672,0,11.8,12.8,1.4,64.1,54.179862,13.39229716927658,527,1,0,0,0,0,1,0,0,0,0,1,1,0
926,2019-11-19,2019,11,19,0,3104,2680,139,285,562,0,4.9,0.0,1.3,63.0,44.31613,6.334040830240933,529,1,0,0,0,0,0,0,1,0,1,0,1,0
927,2019-11-20,2019,11,20,0,3104,2642,174,288,0,0,4.2,0.0,0.8,55.9,44.032622,6.365974254454981,386,1,0,0,0,0,0,0,0,1,0,1,1,0
928,2019-11-21,2019,11,21,0,3104,2612,188,304,480,0,5.2,0.0,0.8,57.0,45.29536,7.370067756377617,442,1,0,0,0,0,0,1,0,0,0,1,1,0
929,2019-11-22,2019,11,22,0,3104,2465,329,310,1,0,8.7,0.0,0.5,71.9,49.258047,11.43804867696854,313,1,0,0,0,1,0,0,0,0,0,1,1,0
930,2019-11-25,2019,11,25,0,3104,2699,170,235,733,0,9.8,0.0,1.9,56.8,51.626336,10.916934276582628,609,1,0,0,0,0,1,0,0,0,0,1,1,0
931,2019-11-26,2019,11,26,0,3104,2705,129,270,634,0,9.7,0.0,0.9,69.1,50.911373,11.75037325893046,511,1,0,0,0,0,0,0,1,0,1,0,1,0
932,2019-11-27,2019,11,27,0,3104,2682,134,288,1,0,8.2,0.0,0.8,65.3,48.905154,10.382348262145523,0,1,0,0,0,0,0,0,0,1,1,0,1,0
933,2019-11-28,2019,11,28,0,3104,2640,167,297,558,0,6.5,0.0,0.9,69.4,46.10669,8.513983010580983,460,1,0,0,0,0,0,1,0,0,1,0,1,0
934,2019-11-29,2019,11,29,0,3104,2496,282,326,1,0,3.9,0.0,0.7,60.9,43.101649,6.265119362369779,256,1,0,0,0,1,0,0,0,0,0,1,1,0
935,2019-12-02,2019,12,2,0,3111,2741,169,201,748,0,5.9,0.0,1.7,54.6,46.460386,6.956005241031802,580,0,0,0,1,0,1,0,0,0,0,1,1,0
936,2019-12-03,2019,12,3,0,3111,2749,115,247,789,0,2.1,0.0,0.7,74.9,38.847471,4.472308410119171,566,0,0,0,1,0,0,0,1,0,1,0,1,0
937,2019-12-04,2019,12,4,0,3111,2736,118,257,1,0,2.9,0.0,0.7,71.0,40.53441,5.269113277786109,329,0,0,0,1,0,0,0,0,1,0,1,1,0
938,2019-12-05,2019,12,5,0,3111,2686,145,280,549,0,2.3,0.0,1.5,56.5,41.370005,3.390449030538073,483,0,0,0,1,0,0,1,0,0,1,0,1,0
939,2019-12-06,2019,12,6,0,3111,2500,312,299,5,0,-1.9,0.0,1.0,44.5,37.560455,-0.1841999999999994,315,0,0,0,1,1,0,0,0,0,0,1,1,0
940,2019-12-09,2019,12,9,0,3111,2729,190,192,819,0,1.2,0.0,0.5,71.1,37.949368,4.115217872296483,521,0,0,0,1,0,1,0,0,0,0,1,1,0
941,2019-12-10,2019,12,10,0,3111,2708,155,248,800,0,5.1,0.0,0.5,79.8,43.048702,7.923089890725951,519,0,0,0,1,0,0,0,1,0,1,0,1,0
942,2019-12-11,2019,12,11,0,3111,2678,168,265,0,0,7.5,0.0,1.5,67.4,47.74125,8.822241208700982,327,0,0,0,1,0,0,0,0,1,0,1,1,0
943,2019-12-12,2019,12,12,0,3111,2664,190,257,586,0,2.9,0.0,0.9,45.1,43.494521,4.873043981187825,411,0,0,0,1,0,0,1,0,0,1,0,1,0
944,2019-12-13,2019,12,13,0,3111,2535,266,310,2,0,0.5,0.0,0.4,63.4,37.95263,3.782449813479845,380,0,0,0,1,1,0,0,0,0,0,1,1,0
945,2019-12-16,2019,12,16,0,3111,2694,206,211,709,0,5.3,0.0,0.3,80.6,43.296282,8.769412808821158,464,0,0,0,1,0,1,0,0,0,0,1,1,0
946,2019-12-17,2019,12,17,0,3111,2689,155,267,613,0,7.3,0.0,0.5,83.3,46.321191,10.07112026009642,472,0,0,0,1,0,0,0,1,0,1,0,1,0
947,2019-12-18,2019,12,18,0,3111,2659,169,283,3,0,7.2,0.0,0.7,57.8,47.986584,9.551939441495897,278,0,0,0,1,0,0,0,0,1,0,1,1,0
948,2019-12-19,2019,12,19,0,3111,2676,165,270,591,0,4.4,0.0,1.2,47.1,45.180376,5.9442775382484045,321,0,0,0,1,0,0,1,0,0,0,1,1,0
949,2019-12-20,2019,12,20,0,3111,2513,337,261,4,0,1.9,0.0,0.7,58.9,40.524209,4.273107193202437,353,0,0,0,1,1,0,0,0,0,0,1,1,0
950,2019-12-23,2019,12,23,0,3111,2540,343,228,131,0,2.3,0.0,0.6,73.3,39.350141,4.912160306349667,124,0,0,0,1,0,1,0,0,0,0,1,1,0
951,2019-12-24,2019,12,24,1,3111,2417,478,216,52,0,2.2,0.0,0.4,70.9,39.487502,5.421132133011154,221,0,0,0,1,0,0,0,1,0,1,0,1,0
952,2019-12-26,2019,12,26,0,3111,2324,538,249,151,0,4.6,1.2,0.7,72.0,43.00888,6.962323621578349,203,0,0,0,1,0,0,1,0,0,1,0,1,0
953,2019-12-27,2019,12,27,0,3111,2169,706,236,1,0,2.2,0.0,1.5,45.1,42.614978,3.2859914886503243,226,0,0,0,1,1,0,0,0,0,0,1,1,0
954,2019-12-30,2019,12,30,0,3111,2356,563,192,98,0,6.0,0.6,0.4,84.1,44.12924,9.08406908255173,132,0,0,0,1,0,1,0,0,0,0,1,1,0
955,2019-12-31,2019,12,31,1,3111,2253,709,149,22,0,-1.1,0.0,2.2,35.3,39.976683,-0.9572068576290356,0,0,0,0,1,0,0,0,1,0,1,0,1,0
956,2020-01-02,2020,1,2,0,2821,2433,255,133,338,0,-0.3,0.0,0.3,74.0,35.25522,3.4576659013444213,362,0,0,0,1,0,0,1,0,0,1,0,1,0
957,2020-01-03,2020,1,3,0,2821,2314,321,186,3,0,0.5,0.0,0.4,71.9,36.779205,3.782449813479845,344,0,0,0,1,1,0,0,0,0,0,1,1,0
958,2020-01-06,2020,1,6,0,2821,2494,119,203,424,5,3.1,13.8,0.3,85.3,39.230957,6.682655095169584,389,0,0,0,1,0,1,0,0,0,0,1,1,0
959,2020-01-07,2020,1,7,0,2821,2515,95,204,448,7,9.9,40.3,0.9,93.6,50.107936,11.9526476494523,490,0,0,0,1,0,0,0,1,0,1,0,1,0
960,2020-01-08,2020,1,8,0,2821,2477,117,222,7,5,7.4,0.0,3.1,66.4,47.663264,7.609143337501429,321,0,0,0,1,0,0,0,0,1,0,1,1,0
961,2020-01-09,2020,1,9,0,2821,2449,124,241,426,7,3.1,0.0,0.8,63.9,41.634391,5.2614714023400815,474,0,0,0,1,0,0,1,0,0,1,0,1,0
962,2020-01-10,2020,1,10,0,2821,2292,264,262,0,3,0.7,0.0,0.4,70.6,37.260458,3.975235968718823,320,0,0,0,1,1,0,0,0,0,0,1,1,0
963,2020-01-13,2020,1,13,0,2821,2462,141,218,526,0,-0.2,0.0,0.6,68.8,36.163376,2.4449547951567667,454,0,0,0,1,0,1,0,0,0,0,1,1,0
964,2020-01-14,2020,1,14,0,2821,2489,96,236,388,0,0.6,0.0,0.8,58.9,38.713166,2.7512376475334923,272,0,0,0,1,0,0,0,1,0,1,0,1,0
965,2020-01-15,2020,1,15,0,2821,2489,97,235,4,0,-0.4,0.0,0.7,63.9,36.585256,1.9822931986599928,350,0,0,0,1,0,0,0,0,1,0,1,1,0
966,2020-01-16,2020,1,16,0,2821,2485,92,244,390,0,0.6,0.0,0.6,52.8,39.549232,3.234460558738494,457,0,0,0,1,0,0,1,0,0,1,0,1,0
967,2020-01-17,2020,1,17,0,2821,2310,242,269,0,0,1.9,0.0,0.4,51.1,41.492891,5.131952900152688,344,0,0,0,1,1,0,0,0,0,0,1,1,0
968,2020-01-20,2020,1,20,0,2821,2490,132,199,488,0,0.7,0.0,0.7,66.9,37.763917,3.077899891702032,439,0,0,0,1,0,1,0,0,0,0,1,1,0
969,2020-01-21,2020,1,21,0,2821,2488,96,237,491,0,0.6,0.0,0.7,53.0,39.52182,2.978299283243664,478,0,0,0,1,0,0,0,1,0,1,0,1,0
970,2020-01-22,2020,1,22,0,2821,2459,130,232,5,0,3.5,20.1,0.5,76.0,40.9004,6.360885985729247,354,0,0,0,1,0,0,0,0,1,0,1,1,0
971,2020-01-23,2020,1,23,1,2821,2199,481,141,38,0,6.7,7.9,0.6,93.4,44.566022,9.254442006049167,117,0,0,0,1,0,0,1,0,0,0,1,1,0
972,2020-01-28,2020,1,28,0,2821,2394,284,143,670,0,8.2,0.3,1.2,70.4,48.589872,9.857277520911062,639,0,0,0,1,0,0,0,1,0,1,0,1,0
973,2020-01-29,2020,1,29,0,2821,2506,101,214,4,0,6.6,0.5,0.7,81.6,45.308944,8.954335790745692,0,0,0,0,1,0,0,0,0,1,1,0,1,0
974,2020-01-30,2020,1,30,0,2821,2484,76,261,482,0,5.2,0.0,0.8,72.6,43.867648,7.370067756377617,497,0,0,0,1,0,0,1,0,0,1,0,1,0
975,2020-01-31,2020,1,31,0,2821,2373,183,265,0,0,2.3,0.0,0.6,73.1,39.374187,4.912160306349667,368,0,0,0,1,1,0,0,0,0,0,1,1,0
976,2020-02-03,2020,2,3,0,2872,2562,101,208,537,1,1.6,0.0,0.7,65.0,39.3306,3.974305367827336,495,0,0,0,1,0,1,0,0,0,0,1,1,0
977,2020-02-04,2020,2,4,0,2872,2578,72,222,471,0,0.3,0.0,0.7,60.9,38.015173,2.6794974578685635,304,0,0,0,1,0,0,0,1,0,1,0,1,0
978,2020-02-05,2020,2,5,0,2872,2595,62,215,4,0,-0.1,0.0,2.2,35.5,41.107355,0.1141049179328456,276,0,0,0,1,0,0,0,0,1,0,1,1,0
979,2020-02-06,2020,2,6,0,2872,2549,90,233,426,0,-1.6,0.0,1.1,31.5,40.00054,-0.0632655846405157,369,0,0,0,1,0,0,1,0,0,1,0,1,0
980,2020-02-07,2020,2,7,0,2872,2485,140,247,2,0,2.3,0.0,0.7,40.9,43.245593,4.671509627035906,326,0,0,0,1,1,0,0,0,0,0,1,1,0
981,2020-02-10,2020,2,10,0,2872,2671,65,136,617,0,2.6,0.0,0.7,64.5,40.84273,4.970311452411007,633,0,0,0,1,0,1,0,0,0,0,1,1,0
982,2020-02-11,2020,2,11,0,2872,2622,52,198,748,0,5.4,0.0,0.6,62.9,45.041934,7.97149514022886,668,0,0,0,1,0,0,0,1,0,1,0,1,0
983,2020-02-12,2020,2,12,0,2872,2597,65,210,5,0,8.6,20.8,0.6,93.9,47.832946,11.129518194555772,411,0,0,0,1,0,0,0,0,1,0,1,1,0
984,2020-02-13,2020,2,13,0,2872,2552,71,249,620,0,8.3,0.0,0.7,85.1,47.846367,10.647546134537931,575,0,0,0,1,0,0,1,0,0,0,1,1,0
985,2020-02-14,2020,2,14,0,2872,2439,160,273,0,0,9.2,0.0,0.5,73.6,49.930688,11.926237397280012,436,0,0,0,1,1,0,0,0,0,0,1,1,0
986,2020-02-17,2020,2,17,0,2872,2602,74,196,722,0,-0.3,0.0,2.9,51.1,38.597933,-0.6891759217258623,649,0,0,0,1,0,1,0,0,0,0,1,1,0
987,2020-02-18,2020,2,18,0,2872,2586,47,239,666,0,0.4,0.0,1.1,48.3,39.908368,1.984920048012506,630,0,0,0,1,0,0,0,1,0,1,0,1,0
988,2020-02-19,2020,2,19,0,2872,2586,62,224,1,0,3.1,0.0,0.6,54.9,42.645181,5.7016660699313935,434,0,0,0,1,0,0,0,0,1,0,1,1,0
989,2020-02-20,2020,2,20,0,2872,2540,78,254,549,0,5.4,0.0,0.6,58.9,45.400094,7.97149514022886,542,0,0,0,1,0,0,1,0,0,1,0,1,0
990,2020-02-21,2020,2,21,0,2872,2414,181,277,0,0,7.0,1.3,0.8,70.4,46.78152,9.177436059838362,380,0,0,0,1,1,0,0,0,0,0,1,1,0
991,2020-02-24,2020,2,24,0,2872,2572,144,156,846,0,6.7,0.6,0.7,66.0,46.66678,9.05393639920406,767,0,0,0,1,0,1,0,0,0,0,1,1,0
992,2020-02-25,2020,2,25,0,2872,2597,117,158,806,0,8.1,17.1,0.8,94.5,46.925455,10.281938911953262,776,0,0,0,1,0,0,0,1,0,1,0,1,0
993,2020-02-26,2020,2,26,0,2872,2573,109,190,4,0,9.4,0.0,0.9,79.1,49.963746,11.446961673147698,0,0,0,0,1,0,0,0,0,1,1,0,1,0
994,2020-02-27,2020,2,27,0,2872,2529,121,217,667,5,7.3,0.0,1.1,67.6,47.431652,9.051160480665429,673,0,0,0,1,0,0,1,0,0,1,0,1,0
995,2020-02-28,2020,2,28,0,2872,2421,210,234,0,7,5.2,1.3,0.5,84.5,42.77856,8.020727634788248,414,0,0,0,1,1,0,0,0,0,0,1,1,0
996,2020-03-02,2020,3,2,0,2950,2695,108,133,786,14,7.7,0.0,1.6,43.6,49.625828,8.939043083612592,771,0,1,0,0,0,1,0,0,0,0,1,1,0
997,2020-03-03,2020,3,3,0,2950,2677,76,185,753,12,6.9,0.0,0.6,67.6,46.839956,9.451818446944598,598,0,1,0,0,0,0,0,1,0,1,0,1,0
998,2020-03-04,2020,3,4,0,2950,2652,74,205,1,19,6.2,0.0,1.8,52.0,47.07776,7.1828160685091405,462,0,1,0,0,0,0,0,0,1,0,1,1,0
999,2020-03-05,2020,3,5,0,2950,2619,84,232,612,15,3.3,0.0,1.2,46.8,43.809556,4.81156701695132,630,0,1,0,0,0,0,1,0,0,1,0,1,0
1000,2020-03-06,2020,3,6,0,2950,2521,166,251,0,12,4.1,0.0,0.8,57.5,43.732425,6.265564904262717,379,0,1,0,0,1,0,0,0,0,0,1,1,0
1001,2020-03-09,2020,3,9,0,2950,2714,91,129,784,16,8.0,7.4,0.4,85.0,47.357,11.011930634941503,640,0,1,0,0,0,1,0,0,0,0,1,1,0
1002,2020-03-10,2020,3,10,0,2950,2695,67,168,678,20,9.0,10.3,1.0,79.3,49.31573,10.912,575,0,1,0,0,0,0,0,1,0,1,0,1,0
1003,2020-03-11,2020,3,11,0,2950,2656,74,197,0,23,4.8,0.0,1.5,56.6,44.783832,6.001887577731781,487,0,1,0,0,0,0,0,0,1,0,1,1,0
1004,2020-03-12,2020,3,12,0,2950,2612,78,243,555,17,6.0,0.0,1.0,56.8,46.41152,7.858,614,0,1,0,0,0,0,1,0,0,1,0,1,0
1005,2020-03-13,2020,3,13,0,2950,2506,165,259,0,20,9.3,0.0,0.8,52.6,51.154082,11.486851114260425,343,0,1,0,0,1,0,0,0,0,0,1,1,0
1006,2020-03-16,2020,3,16,0,2950,2722,69,138,789,21,5.6,0.0,1.4,42.8,47.088432,6.944726014378817,630,0,1,0,0,0,1,0,0,0,0,1,1,0
1007,2020-03-17,2020,3,17,0,2950,2698,61,171,679,20,9.3,0.0,1.6,54.4,51.062408000000005,10.617389961705666,520,0,1,0,0,0,0,0,1,0,0,1,1,0
1008,2020-03-18,2020,3,18,0,2950,2668,47,210,0,25,9.4,0.0,0.9,58.8,50.97752800000001,11.446961673147698,383,0,1,0,0,0,0,0,0,1,0,1,1,0
1009,2020-03-19,2020,3,19,0,2950,2626,70,235,560,19,12.1,0.0,2.9,50.1,54.938179000000005,12.847155626131634,541,0,1,0,0,0,0,1,0,0,0,1,1,0
1010,2020-03-20,2020,3,20,0,2950,2376,176,263,3,135,10.6,0.0,1.9,36.6,53.493004,11.765641095853365,358,0,1,0,0,1,0,0,0,0,0,1,1,0
1011,2020-03-23,2020,3,23,0,2950,2378,109,178,687,285,11.6,0.0,1.4,46.6,54.383744,13.184311002989553,651,0,1,0,0,0,1,0,0,0,0,1,1,0
1012,2020-03-24,2020,3,24,0,2950,2379,131,137,639,303,9.6,0.0,0.8,56.8,51.351872,11.78807916483721,754,0,1,0,0,0,0,0,1,0,1,0,1,0
1013,2020-03-25,2020,3,25,0,2950,2379,122,146,1,303,11.2,0.0,0.9,58.9,53.480132,13.267431187844275,526,0,1,0,0,0,0,0,0,1,0,1,1,0
1014,2020-03-26,2020,3,26,0,2950,2396,133,133,584,288,10.8,18.6,0.4,88.8,51.844096,13.710936808287194,645,0,1,0,0,0,0,1,0,0,1,0,1,0
1015,2020-03-27,2020,3,27,0,2950,2280,254,156,0,260,14.6,0.9,0.7,79.6,58.248584,16.922384467415064,377,0,1,0,0,1,0,0,0,0,0,1,1,0
1016,2020-03-30,2020,3,30,0,2950,2179,230,53,627,488,11.4,0.0,0.9,64.3,53.595998,13.46970557836612,625,0,1,0,0,0,1,0,0,0,0,1,1,0
1017,2020-03-31,2020,3,31,0,2950,2181,193,43,528,533,11.4,0.0,0.7,65.9,53.547774,13.735164996747317,601,0,1,0,0,0,0,0,1,0,1,0,1,0
1018,2020-04-01,2020,4,1,0,2962,2258,228,56,0,420,13.6,0.4,1.3,46.8,56.924752,15.338529350529928,561,0,1,0,0,0,0,0,0,1,0,1,1,0
1019,2020-04-02,2020,4,2,0,2962,2242,236,89,490,395,9.7,0.0,0.8,44.6,52.062138,11.888488515029476,645,0,1,0,0,0,0,1,0,0,1,0,1,0
1020,2020-04-03,2020,4,3,0,2962,2123,350,149,1,340,10.8,0.0,0.9,47.9,53.319768,12.862882406800594,318,0,1,0,0,1,0,0,0,0,0,1,1,0
1021,2020-04-06,2020,4,6,0,2962,2127,206,152,713,477,9.3,0.0,0.7,51.1,51.230477,11.643552219121606,655,0,1,0,0,0,1,0,0,0,0,1,1,0
1022,2020-04-07,2020,4,7,0,2962,2152,164,156,698,490,13.0,0.0,0.8,51.3,56.096410000000006,15.201997071374173,634,0,1,0,0,0,0,0,1,0,1,0,1,0
1023,2020-04-08,2020,4,8,0,2962,2152,159,172,1,479,12.1,0.0,1.0,37.3,55.235267,14.067799999999998,445,0,1,0,0,0,0,0,0,1,0,1,1,0
1024,2020-04-09,2020,4,9,0,2962,2134,154,186,544,488,10.2,0.0,0.8,42.0,52.79716,12.390535265990792,458,0,1,0,0,0,0,1,0,0,1,0,1,0
1025,2020-04-10,2020,4,10,0,2962,2020,316,209,0,417,9.5,0.0,0.5,65.8,50.77409,12.219150629466892,302,0,1,0,0,1,0,0,0,0,0,1,1,0
1026,2020-04-13,2020,4,13,0,2962,2204,165,146,619,447,9.9,0.0,1.3,49.6,52.087496,11.50903423270587,564,0,1,0,0,0,1,0,0,0,0,1,1,0
1028,2020-04-16,2020,4,16,0,2962,2068,265,182,498,447,11.4,0.0,0.8,68.1,53.481466,13.59544746829796,500,0,1,0,0,0,0,1,0,0,1,0,1,0
1029,2020-04-17,2020,4,17,0,2962,2027,325,221,3,389,10.7,28.9,0.3,90.8,51.601044,13.891454469602294,305,0,1,0,0,1,0,0,0,0,0,1,1,0
1030,2020-04-20,2020,4,20,0,2962,2203,145,143,624,471,13.6,0.0,1.7,68.5,56.74334,15.065132236194705,594,0,1,0,0,0,1,0,0,0,0,1,1,0
1031,2020-04-21,2020,4,21,0,2962,2215,126,171,700,450,11.4,0.0,2.1,36.9,54.421834,12.49181606511168,542,0,1,0,0,0,0,0,1,0,0,1,1,0
1032,2020-04-22,2020,4,22,0,2962,2183,132,204,2,443,8.1,0.0,2.1,40.6,50.310914,8.967494721792125,439,0,1,0,0,0,0,0,0,1,0,1,1,0
1033,2020-04-23,2020,4,23,0,2962,2167,107,251,518,437,8.1,0.0,1.6,51.0,49.65769,9.358629803135862,461,0,1,0,0,0,0,1,0,0,0,1,1,0
1034,2020-04-24,2020,4,24,0,2962,2076,232,267,1,387,10.4,0.0,2.0,42.3,53.030308000000005,11.487290482673464,309,0,1,0,0,1,0,0,0,0,0,1,1,0
1035,2020-04-27,2020,4,27,0,2962,2227,125,192,706,418,12.7,0.0,0.8,50.8,55.709684,14.900769020797382,570,0,1,0,0,0,1,0,0,0,0,1,1,0
1036,2020-04-28,2020,4,28,0,2962,2211,118,223,493,410,12.4,0.0,0.7,54.3,55.244968,14.731171081330984,482,0,1,0,0,0,0,0,1,0,0,1,1,0
1037,2020-04-29,2020,4,29,1,2962,2095,221,250,0,396,14.6,0.0,0.9,51.4,58.205156,16.706095826715593,192,0,1,0,0,0,0,0,0,1,0,1,1,0
1038,2020-05-04,2020,5,4,1,2962,1543,1113,117,91,189,20.8,0.0,0.6,81.0,68.24452,23.16948108917712,123,0,1,0,0,0,1,0,0,0,0,1,1,0
1039,2020-05-06,2020,5,6,0,2962,2390,104,177,2,291,19.1,0.0,1.0,63.5,64.697715,21.193800000000003,495,0,1,0,0,0,0,0,0,1,1,0,1,0
1040,2020-05-07,2020,5,7,0,2962,2365,76,236,577,285,16.2,0.0,1.2,53.5,60.35183,18.09517222125349,462,0,1,0,0,0,0,1,0,0,0,1,1,0
1041,2020-05-08,2020,5,8,0,2962,2298,153,265,0,246,15.7,0.0,0.7,66.6,59.844838,18.0179911604571,371,0,1,0,0,1,0,0,0,0,1,0,1,0
1042,2020-05-11,2020,5,11,0,2962,2428,94,195,659,245,19.6,0.0,0.6,58.8,65.177152,21.985222443804528,599,0,1,0,0,0,1,0,0,0,1,0,1,0
1043,2020-05-12,2020,5,12,0,2962,2415,67,230,690,250,19.4,0.0,2.3,44.3,64.187358,20.974903365457383,486,0,1,0,0,0,0,0,1,0,0,1,1,0
1044,2020-05-13,2020,5,13,0,2962,2416,68,242,0,236,17.1,0.0,0.9,51.8,61.512822,19.23452570823862,403,0,1,0,0,0,0,0,0,1,0,1,1,0
1045,2020-05-14,2020,5,14,0,2962,2398,71,281,488,212,17.2,0.0,0.6,55.3,61.740584,19.616705153059343,424,0,1,0,0,0,0,1,0,0,0,1,1,0
1046,2020-05-15,2020,5,15,0,2962,2304,161,296,0,201,15.0,17.8,0.3,91.9,58.95545,17.970117273557648,265,0,1,0,0,1,0,0,0,0,0,1,1,0
1047,2020-05-18,2020,5,18,0,2962,2397,96,223,701,246,17.8,13.6,0.6,89.0,63.67458,20.20883447574564,573,0,1,0,0,0,1,0,0,0,0,1,1,0
1048,2020-05-19,2020,5,19,0,2962,2412,78,235,617,237,14.3,0.0,1.7,75.5,57.775035,15.80232559939133,440,0,1,0,0,0,0,0,1,0,1,0,1,0
1049,2020-05-20,2020,5,20,0,2962,2390,71,243,0,258,15.8,0.0,0.9,72.3,60.068266,17.91974216984665,336,0,1,0,0,0,0,0,0,1,0,1,1,0
1050,2020-05-21,2020,5,21,0,2962,2412,63,269,474,218,16.1,0.0,0.9,75.8,60.58336200000001,18.22315375562941,445,0,1,0,0,0,0,1,0,0,1,0,1,0
1051,2020-05-22,2020,5,22,0,2962,2253,226,277,0,206,16.5,0.0,0.9,72.9,61.148515,18.62770253667309,291,0,1,0,0,1,0,0,0,0,0,1,1,0
1052,2020-05-25,2020,5,25,0,2962,2429,98,206,732,229,19.4,0.0,0.5,74.4,65.664064,21.885287291634008,488,0,1,0,0,0,1,0,0,0,0,1,1,0
1053,2020-05-26,2020,5,26,0,2962,2472,70,220,649,200,19.1,0.0,0.6,78.0,65.36601999999999,21.491781341565947,502,0,1,0,0,0,0,0,1,0,1,0,1,0
1054,2020-05-27,2020,5,27,0,2962,2428,65,234,2,235,19.8,0.0,0.8,63.3,65.694166,22.029832884448098,339,0,1,0,0,0,0,0,0,1,0,1,1,0
1055,2020-05-28,2020,5,28,0,2962,2414,66,270,431,212,19.5,0.0,0.9,66.5,65.423325,21.661818394500727,361,0,1,0,0,0,0,1,0,0,0,1,1,0
1056,2020-05-29,2020,5,29,0,2962,2240,236,284,1,202,20.2,0.0,0.8,65.5,66.39419000000001,22.431470285217152,235,0,1,0,0,1,0,0,0,0,0,1,1,0
1057,2020-06-01,2020,6,1,0,2956,2447,109,185,612,215,22.1,0.0,1.1,63.1,68.983349,24.20773416229779,463,0,0,1,0,0,1,0,0,0,0,1,1,0
1058,2020-06-02,2020,6,2,0,2956,2448,64,231,605,213,20.2,0.0,0.9,56.6,65.887068,22.36977876132718,434,0,0,1,0,0,0,0,1,0,1,0,1,0
1059,2020-06-03,2020,6,3,0,2956,2451,63,251,0,191,21.4,0.0,0.9,77.3,68.95687799999999,23.58342510445823,374,0,0,1,0,0,0,0,0,1,0,1,1,0
1060,2020-06-04,2020,6,4,0,2956,2393,71,284,403,208,24.2,0.0,1.0,76.6,73.300028,26.385600000000004,353,0,0,1,0,0,0,1,0,0,0,1,1,0
1061,2020-06-05,2020,6,5,0,2956,2256,233,291,0,176,24.1,0.0,0.9,72.3,72.732157,26.314129376503104,251,0,0,1,0,1,0,0,0,0,0,1,1,0
1062,2020-06-08,2020,6,8,0,2956,2398,121,236,566,201,23.1,0.0,0.7,63.6,70.46088400000001,25.388436186376268,477,0,0,1,0,0,1,0,0,0,0,1,1,0
1063,2020-06-09,2020,6,9,0,2956,2458,68,253,519,177,24.2,0.0,0.8,67.6,72.430808,26.44784429290769,449,0,0,1,0,0,0,0,1,0,1,0,1,0
1064,2020-06-10,2020,6,10,0,2956,2432,75,248,4,201,24.7,0.4,0.9,75.8,74.002974,26.92095254806862,320,0,0,1,0,0,0,0,0,1,0,1,1,0
1065,2020-06-11,2020,6,11,0,2956,2422,82,280,399,172,24.8,3.2,0.8,85.9,75.194468,27.05030039406127,439,0,0,1,0,0,0,1,0,0,1,0,1,0
1066,2020-06-12,2020,6,12,1,2956,2274,204,303,2,175,24.6,11.2,0.9,87.5,75.02325,26.81981535280771,266,0,0,1,0,1,0,0,0,0,0,1,1,0
1067,2020-07-01,2020,7,1,0,2997,2521,71,252,9,153,22.3,0.0,0.8,77.4,70.382398,24.54006663925468,343,0,0,1,0,0,0,0,0,1,0,1,1,0
1068,2020-07-02,2020,7,2,0,2997,2495,82,268,446,152,21.6,0.0,0.6,81.4,69.562376,23.958986852758848,441,0,0,1,0,0,0,1,0,0,1,0,1,0
1069,2020-07-03,2020,7,3,0,2997,2291,261,288,1,157,19.5,10.4,0.8,91.4,66.66957,21.7286048338713,269,0,0,1,0,1,0,0,0,0,0,1,1,0
1070,2020-07-06,2020,7,6,0,2997,2479,126,220,626,172,22.0,0.0,0.3,92.8,71.06144,24.60980090790357,454,0,0,1,0,0,1,0,0,0,0,1,1,0
1071,2020-07-07,2020,7,7,0,2997,2526,77,242,575,152,24.6,0.0,1.0,84.9,74.76184599999999,26.792800000000007,472,0,0,1,0,0,0,0,1,0,1,0,1,0
1072,2020-07-08,2020,7,8,0,2997,2511,77,251,7,158,24.9,0.0,0.9,80.3,74.78085300000001,27.12322693859047,369,0,0,1,0,0,0,0,0,1,0,1,1,0
1073,2020-07-09,2020,7,9,0,2997,2449,99,290,449,159,22.6,2.6,1.1,90.6,71.92104400000001,24.719780570461047,401,0,0,1,0,0,0,1,0,0,1,0,1,0
1074,2020-07-10,2020,7,10,0,2997,2339,233,290,0,135,23.9,62.6,1.0,91.6,74.233676,26.0802,246,0,0,1,0,1,0,0,0,0,0,1,1,0
1075,2020-07-13,2020,7,13,0,2997,2506,118,225,632,148,19.3,121.1,0.6,98.9,66.687123,21.68915778246138,489,0,0,1,0,0,1,0,0,0,0,1,1,0
