일자,요일,본사정원수,실질정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,중식계,석식계,Month,Date,Season,연휴,New_lunch,New_dinner,lunch_rice,lunch_soup,lunch_main,dinner_rice,dinner_soup,dinner_main,기온,강수량,풍속,습도,불쾌지수,체감온도
2019-01-22,화,2985,2682,73,230,436,0,889,564,1,22,겨울,N,N,N,밥,배추된장국,닭볶음탕,참치회덮밥,미소장국,또띠아피자,0.5,0.0,0.6,62.3,38.104485,3.1357723382907787
2019-01-23,수,2985,2675,86,224,0,0,958,392,1,23,겨울,N,N,N,콩나물밥,맑은국,생선까스*탈탈소스,밥,아욱국,돈육강정,1.7,0.0,0.7,55.8,40.636714,4.073905976285702
2019-01-24,목,2985,2653,91,241,401,0,827,520,1,24,겨울,N,N,N,밥,얼갈이국,누룽지탕수육,김치주먹밥,쌀국수,국물떡볶이,0.8,0.0,0.6,50.9,40.072428,3.4318369996339255
2019-01-25,금,2985,2532,186,267,1,0,667,431,1,25,겨울,N,N,N,밥,수제비국,짬뽕불고기,밥,콩비지찌개,닭갈비,0.4,0.0,1.4,45.1,40.353296,1.5370856909161774
2019-01-28,월,2985,2688,94,203,426,0,1140,511,1,28,겨울,N,N,N,밥,된장찌개,김치제육볶음,밥,배추된장국,양념갈비찜,1.7,0.0,1.6,44.9,42.011967,2.6452422907635746
2019-01-29,화,2985,2705,61,219,385,0,968,278,1,29,겨울,N,N,N,밥,새알만두국,양파치킨,김밥,나가사끼짬뽕,순대야채볶음,0.1,0.0,0.7,49.5,39.351505,2.480296240951829
2019-01-30,수,2985,2693,66,226,1,0,679,0,1,30,겨울,N,N,N,카레덮밥,유부장국,새우까스*칠리소스,None,None,None,3.8,0.0,0.6,46.5,44.47783,6.392483613065405
2019-01-31,목,2985,2671,96,218,325,0,765,524,1,31,겨울,N,N,N,밥,청국장찌개,갈치구이,밥,옛날왕돈까스,옥수수스프,0.7,9.5,1.0,71.6,37.124388,2.4626000000000006
2019-02-01,금,2806,2343,283,180,2,0,804,171,2,1,겨울,Y,N,N,밥,시금치국,동파삼겹수육,밥,참치김치찌개,소고기모듬장조림,-1.0,0.0,1.0,59.5,36.392450000000004,0.7320000000000007
2019-02-07,목,2806,2313,392,101,447,0,1144,553,2,7,겨울,N,N,N,밥,열무된장국,훈제오리구이,밥,연두부탕,양념치킨,5.2,0.0,1.8,45.9,46.311232000000004,6.125717150363769
2019-02-08,금,2806,2243,373,190,3,0,970,532,2,8,겨울,N,N,N,밥,황태국,제육볶음,밥,쇠고기국,해물누룽지탕,1.7,0.0,1.3,23.9,44.661537,3.02204505266337
2019-02-11,월,2806,2580,67,159,758,0,1459,772,2,11,겨울,N,N,N,밥,어묵국,소불고기,밥,된장찌개,닭볶음탕,1.1,0.0,1.8,34.4,42.646416,1.7916115859677364
2019-02-12,화,2806,2515,51,240,648,0,1102,649,2,12,겨울,N,N,N,밥,순두부찌개,돈육장조림,볶음밥*짜장소스,가쯔오장국,사천식탕수육,0.9,0.0,0.7,48.0,40.59268,3.2771011086187656
2019-02-13,수,2806,2514,61,231,0,0,1044,497,2,13,겨울,N,N,N,낙지비빔밥,맑은국,메추리알조림,밥,근대국,돈육간장볶음,3.2,0.0,1.4,34.1,45.095988000000006,4.448892018934521
2019-02-14,목,2806,2494,73,239,605,0,963,578,2,14,겨울,N,N,N,밥,꽃게탕,미니채소떡갈비,참치주먹밥,우동,케이준샐러드,2.5,0.0,1.0,37.0,43.94975,4.295000000000001
2019-02-15,금,2806,2369,159,278,1,0,682,450,2,15,겨울,N,N,N,밥,봄동된장국,오징어볶음,밥,육개장,탕수어,4.1,0.0,0.8,52.3,44.264957,6.265564904262717
2019-02-18,월,2806,2507,104,195,728,0,1314,678,2,18,겨울,N,N,N,밥,콩비지찌개,치즈함박스테이크,밥,얼갈이국,돈육굴소스볶음,2.3,0.0,0.5,44.0,42.87288,5.189233056981719
2019-02-19,화,2806,2516,62,228,663,0,1052,653,2,19,겨울,N,N,N,밥,차돌박이찌개,굴비구이,김치볶음밥/계란,가쯔오장국,탄두리치킨,4.2,29.0,0.5,85.9,40.990021999999996,7.044350194165306
2019-02-20,수,2806,2500,65,241,0,0,1005,472,2,20,겨울,N,N,N,곤드레밥*양념장,맑은국,치킨핑거,밥,매운버섯국,가자미튀김,4.5,0.0,1.3,58.5,44.185675,5.920041358043738
2019-02-21,목,2806,2456,81,269,540,0,955,620,2,21,겨울,N,N,N,밥,아욱국,돼지갈비찜,목살필라프,미니잔치국수,생선까스*칠리소스,4.0,0.0,0.9,57.8,43.56348,5.985553129057957
2019-02-22,금,2806,2327,178,301,1,0,631,478,2,22,겨울,N,N,N,밥,돈육김치찌개,언양식불고기,밥,오징어국,닭갈비,4.2,0.0,0.4,64.0,43.21112,7.348993685400931
2019-02-25,월,2806,2470,122,214,752,0,1299,645,2,25,겨울,N,N,N,밥,고추장찌개,버섯불고기,밥,콩나물국,류산슬,6.9,0.0,0.6,56.0,47.706360000000004,9.451818446944598
2019-02-26,화,2806,2458,109,239,644,0,924,566,2,26,겨울,N,N,N,밥,쇠고기미역국,미트볼칠리조림,유부초밥,짬뽕,깐풍기,6.6,0.0,0.8,49.4,47.809596,8.775798659069304
2019-02-27,수,2806,2432,100,274,0,0,944,0,2,27,겨울,N,N,N,비빔밥,유부장국,오징어튀김,None,None,None,7.9,0.5,0.8,67.8,48.306238,10.081120211568733
2019-02-28,목,2806,2281,254,271,116,0,772,464,2,28,겨울,Y,N,N,밥,콩가루배추된장국,돈삼겹보쌈,밥,소고기무국,주꾸미볶음,8.5,0.5,0.8,64.6,49.38329,10.683576312722312
2019-03-04,월,2836,2451,213,172,708,0,1274,658,3,4,봄,N,N,N,밥,해물된장찌개,돈육간장불고기,밥,김치순두부찌개,소고기장조림,10.2,0.0,0.9,63.4,51.897932,12.256059235235064
2019-03-05,화,2836,2539,67,230,736,0,940,646,3,5,봄,N,N,N,밥,육개장,고추잡채*꽃빵,김밥,미니우동,떡볶이,8.9,0.0,0.7,65.8,49.897238,11.245149785288138
2019-03-06,수,2836,2542,56,238,0,0,1061,443,3,6,봄,N,N,N,콩나물밥,미역장국,코다리강정,밥,쇠고기샤브국,오징어볶음,9.2,2.0,0.8,80.5,49.57244,11.38644176406816
2019-03-07,목,2836,2526,45,265,589,0,845,637,3,7,봄,N,N,N,밥,북어해장국,소고기낙지볶음,볶음밥,단호박스프,로제스파게티,7.5,0.0,1.2,62.8,48.057500000000005,9.136461734631098
2019-03-08,금,2836,2406,130,300,4,0,663,542,3,8,봄,N,N,N,밥,차돌박이찌개,해물누룽지탕,밥,시금치국,수원왕갈비통닭,6.7,0.0,0.8,65.8,46.682114,8.876208009261571
2019-03-11,월,2836,2550,81,205,690,0,1277,707,3,11,봄,N,N,N,밥,어묵국,쇠고기숙주볶음,밥,된장찌개,유자청제육볶음,6.8,0.0,1.3,79.9,45.761168,8.300538323177609
2019-03-12,화,2836,2533,59,244,642,0,956,653,3,12,봄,N,N,N,밥,쑥국,안동찜닭,오므라이스,미소장국,모듬튀김*칠리소스,6.9,0.0,1.9,65.9,46.966929,7.840372056726199
2019-03-13,수,2836,2531,61,244,0,0,953,442,3,13,봄,N,N,N,카레덮밥,가쯔오장국,고구마치즈구이,밥,수제비국,순살파닭,4.5,0.0,2.2,38.4,46.164519999999996,5.042139085517505
2019-03-14,목,2836,2488,62,286,417,0,791,530,3,14,봄,N,N,N,밥,우거지해장국,갈치구이,밥,양송이스프,딸기드레싱샐러드,5.3,0.0,0.9,54.3,45.677221,7.3003366674499315
2019-03-15,금,2836,2358,174,304,4,0,630,466,3,15,봄,N,N,N,밥,열무된장국,등갈비김치찜,밥,달래된장국,레몬탕수육,5.1,0.0,1.6,65.4,44.380846,6.211729406711351
2019-03-18,월,2836,2512,107,217,607,0,1261,619,3,18,봄,N,N,N,밥,콩나물국,버섯불고기,밥,배추된장국,닭갈비,8.1,0.0,1.0,63.9,48.847441,9.995800000000003
2019-03-19,화,2836,2516,72,248,553,0,990,627,3,19,봄,N,N,N,밥,아욱국,동파육,꼬마김밥*겨자장,김치우동,해물까스/케찹,11.6,0.0,0.9,59.6,54.017663999999996,13.67197996888796
2019-03-20,수,2836,2498,77,261,0,0,970,412,3,20,봄,N,N,N,김치제육덮밥,맑은국,야채튀김,밥,닭개장,고등어구이,11.2,19.0,0.7,81.4,52.757432,13.535963779830581
2019-03-21,목,2836,2495,81,260,457,0,1214,470,3,21,봄,N,N,N,밥,미역국,한방소갈비찜,빠에야,쌀국수,수제고로케,14.6,0.0,2.0,58.4,58.215936,15.958208753705133
2019-03-22,금,2836,2373,168,295,3,0,567,466,3,22,봄,N,N,N,밥,해물된장찌개,돈육굴소스볶음,밥,참치김치찌개,언양식불고기,9.3,0.0,1.8,40.9,51.749963,10.4598227147598
2019-03-25,월,2836,2493,111,232,585,0,1150,555,3,25,봄,N,N,N,밥,꽃게탕,소고기장조림,밥,시래기국,삼겹살구이,6.0,0.0,0.9,64.9,45.73436,8.00829703427638
2019-03-26,화,2836,2501,83,252,525,0,919,541,3,26,봄,N,N,N,밥,무채국,제육볶음,잡채밥&짜장소스,맑은국,간장치킨,9.7,0.0,0.8,59.8,51.348194,11.888488515029476
2019-03-27,수,2836,2485,92,259,0,0,856,0,3,27,봄,N,N,N,단호박영양밥,가쯔오장국,돈육칠리강정,None,None,None,12.3,0.0,1.6,55.5,55.084735,13.764290358130175
2019-03-28,목,2836,2470,84,282,522,0,810,597,3,28,봄,N,N,N,밥,어묵탕,매운돼지갈비찜,충무김밥,우동,오징어초무침,12.8,0.0,1.1,68.0,55.56096,14.683670970461243
2019-03-29,금,2836,2296,239,301,1,0,481,402,3,29,봄,N,N,N,밥,알탕,미니함박조림,밥,쇠고기샤브국,깐풍기,12.7,0.0,0.9,77.0,55.25721,14.784489116758092
2019-04-01,월,2822,2499,126,197,611,0,1029,577,4,1,봄,N,N,N,밥,황태국,소고기숙주볶음,밥,감자국,새송이너비아니구이,6.3,0.0,1.6,42.1,48.008477,7.470489565281158
2019-04-02,화,2822,2502,67,253,514,0,855,491,4,2,봄,N,N,N,밥,연두부탕,오징어볶음,목살필라프,꼬지어묵국,탕수육,7.7,0.0,1.4,45.6,49.492288,9.128580760392573
2019-04-03,수,2822,2480,59,283,0,0,790,411,4,3,봄,N,N,N,곤드레밥*강된장,들깨시래기국,순대볶음,밥,부대찌개,돈육장조림,8.8,0.0,1.3,33.0,51.583960000000005,10.370535684163583
2019-04-04,목,2822,2474,60,288,429,0,745,462,4,4,봄,N,N,N,밥,돈육김치찌개,안동찜닭,밥,뼈감자탕,해물까스*와사비소스,10.9,0.0,1.4,40.3,53.714873,12.456359420984967
2019-04-05,금,2822,2334,185,303,1,0,575,436,4,5,봄,N,N,N,밥,조랭이떡미역국,짬뽕불고기,밥,청국장찌개,류산슬,12.8,0.0,1.4,48.8,55.873536,14.432228000711705
2019-04-08,월,2822,2496,104,222,592,0,1105,607,4,8,봄,N,N,N,밥,된장찌개,유자청돈육볶음,밥,김치두부국,닭갈비,14.3,0.0,1.2,67.9,57.785903000000005,16.138672229922165
2019-04-09,화,2822,2514,69,239,578,0,876,590,4,9,봄,N,N,N,밥,순두부찌개,주꾸미볶음,참치회덮밥,미소장국,또띠아피자,10.4,24.0,2.0,66.5,52.06134,11.487290482673465
2019-04-10,수,2822,2513,64,245,0,0,789,350,4,10,봄,N,N,N,나물비빔밥,가쯔오장국,오징어튀김,밥,육개장,꽁치구이*와사비장,8.4,10.9,1.7,79.6,48.340736,9.588838681019759
2019-04-11,목,2822,2522,52,248,434,0,845,524,4,11,봄,N,N,N,밥,콩나물국,수제돈까스,베이컨김치볶음밥,새우튀김우동,찐만두,9.1,0.0,0.8,76.5,49.623385,11.286032413875894
2019-04-12,금,2822,2379,155,288,0,0,553,435,4,12,봄,N,N,N,밥,아욱국,닭오븐구이,밥,배추된장국,돈육강정,10.9,0.0,1.0,63.9,52.886749,12.8462
2019-04-15,월,2822,2531,113,178,609,0,1184,647,4,15,봄,N,N,N,밥,매운어묵국,버섯불고기,밥,차돌박이찌개,가자미카레튀김,11.3,0.0,1.1,52.8,53.809336,13.147531745971474
2019-04-16,화,2822,2534,54,234,552,0,905,607,4,16,봄,N,N,N,밥,열무된장국,닭볶음탕,(쌀:국내산),크림스프,미니햄버거,13.1,0.0,0.9,54.5,56.185604999999995,15.189037897801777
2019-04-17,수,2822,2502,57,263,0,0,910,472,4,17,봄,N,N,N,밥,떡국,오징어볶음,밥,콩비지찌개,간장마늘치킨,15.2,0.0,1.0,62.4,59.078751999999994,17.2236
2019-04-18,목,2822,2465,76,281,458,0,767,528,4,18,봄,N,N,N,밥,매운버섯국,미트볼케찹조림,김밥볶음밥,짬뽕,크림새우,14.8,0.0,1.1,72.0,58.54144,16.731856603114263
2019-04-19,금,2822,2298,230,294,1,0,683,412,4,19,봄,N,N,N,짜장덮밥,맑은국,사천식탕수육,밥,고추장찌개,돈육굴소스볶음,12.7,0.0,0.8,82.0,55.170860000000005,14.900769020797382
2019-04-22,월,2822,2460,109,253,533,0,1094,494,4,22,봄,N,N,N,밥,들깨시래기국,유자청돈육볶음,밥,콩가루배추국,닭데리야끼조림,17.5,0.0,0.9,73.5,62.698375,19.639074489282308
2019-04-23,화,2822,2490,60,272,576,0,886,567,4,23,봄,N,N,N,밥,된장찌개,쇠고기장조림,밥,수제비국,고등어구이,14.7,8.3,0.4,90.1,58.434953,17.47026683544726
2019-04-24,수,2822,2490,59,273,0,0,1034,0,4,24,봄,N,N,N,카레라이스,미소장국,언양식불고기,None,None,None,17.6,6.0,0.5,93.3,63.470692,20.127807898512717
2019-04-25,목,2822,2443,85,294,452,0,702,500,4,25,봄,N,N,N,밥,두부김치국,해물누룽지탕,파인애플볶음밥,유부주머니국,새우까스*와사비소스,15.2,11.1,0.7,95.4,59.325592,17.519988118165266
2019-04-26,금,2822,2310,215,297,0,0,572,392,4,26,봄,N,N,N,밥,미역국,돈육간장강정,밥,시금치국,유린기,12.3,0.0,1.3,80.1,54.562477,13.993031065889042
2019-04-29,월,2822,2418,152,252,544,0,1207,564,4,29,봄,N,N,N,밥,김치콩나물국,버섯불고기,밥,매운소고기무국,삼치구이,11.1,54.2,0.6,94.0,52.17866,13.59672370574867
2019-04-30,화,2822,2372,152,298,290,0,714,430,4,30,봄,Y,N,N,밥,소고기샤브국,오징어볶음,김밥,잔치국수,야채튀김,15.7,0.0,1.0,85.0,60.07355,17.7326
2019-05-02,목,2825,2275,247,303,384,0,758,423,5,2,봄,N,N,N,밥,해물된장찌개,안동찜닭,삼겹살볶음밥,미소장국,볶음우동,16.0,0.0,1.0,59.0,60.1686,18.038
2019-05-03,금,2825,2201,348,276,1,0,654,420,5,3,봄,Y,N,N,밥,순두부찌개,미니채소떡갈비,밥,황태국,돈육피망볶음,16.2,0.0,1.1,55.5,60.38659,18.165586545971372
2019-05-07,화,2825,2419,135,271,606,0,1221,590,5,7,봄,N,N,N,밥,어묵국,훈제오리구이,밥,콩나물국,닭갈비,14.6,0.0,1.2,58.0,58.215320000000006,16.447593281185007
2019-05-08,수,2825,2448,81,296,0,0,881,423,5,8,봄,N,N,N,콩나물밥,가쯔오장국,치킨핑거/요거트D,밥,육개장,굴비구이,14.7,0.0,0.9,59.6,58.357788,16.807233021976515
2019-05-09,목,2825,2447,92,286,538,0,958,531,5,9,봄,N,N,N,밥,근대국,보쌈,잡채밥/짜장소스,맑은국,소고기퀘사디아,16.2,0.0,0.8,54.9,60.376162,18.415096277526604
2019-05-10,금,2825,2357,166,302,0,0,607,438,5,10,봄,N,N,N,밥,참치김치찌개,소고기장조림,밥,열무된장국,레몬탕수육,16.7,0.0,0.9,56.9,61.097577,18.829976927194938
2019-05-13,월,2825,2475,119,231,599,0,1111,507,5,13,봄,N,N,N,밥,아욱국,제육볶음,밥,부대찌개,고등어자반찜,17.8,0.0,1.0,65.5,62.89391,19.870400000000004
2019-05-14,화,2825,2493,76,256,601,0,907,587,5,14,봄,N,N,N,밥,차돌된장찌개,해물청경채볶음,멸치주먹밥,김치우동,고구마치즈구이,21.0,0.0,1.2,72.0,67.9828,23.037909041458956
2019-05-15,수,2825,2472,69,284,0,0,888,368,5,15,봄,N,N,N,산채비빔밥,가쯔오장국,치킨너겟*머스타드,밥,시래기국,버섯불고기,20.3,0.0,0.9,70.3,66.818291,22.4709159565881
2019-05-16,목,2825,2470,72,283,482,0,790,521,5,16,봄,N,N,N,밥,연두부탕,돼지갈비찜,닭갈비볶음밥,쌀국수,해물까스*와사비소스,20.8,0.0,0.8,64.8,67.225216,23.03392638637073
2019-05-17,금,2825,2310,224,291,1,0,408,362,5,17,봄,N,N,N,밥,버섯매운탕,탕수어,밥,닭개장,미니함박조림,20.7,4.7,1.3,67.5,67.247275,22.687019982030144
2019-05-20,월,2825,2502,100,223,602,0,1174,516,5,20,봄,N,N,N,밥,된장찌개,소고기숙주나물볶음,밥,떡국,고추잡채*꽃빵,17.5,0.4,1.4,67.8,62.525949999999995,19.31990290845678
2019-05-21,화,2825,2482,64,279,563,0,844,567,5,21,봄,N,N,N,밥,해물순두부찌개,수원왕갈비통닭,충무김밥,미니국수,오징어초무침,17.6,0.0,1.3,46.9,62.021156000000005,19.478524072501877
2019-05-22,수,2825,2493,60,272,0,0,831,405,5,22,봄,N,N,N,밥,꽃게탕,새송이떡갈비구이,밥,버섯들깨탕,과일탕수육,18.7,0.0,1.2,57.0,63.84841,20.669514315110504
2019-05-23,목,2825,2462,61,302,447,0,658,509,5,23,봄,N,N,N,밥,소고기국,가자미튀김,해물굴소스볶음밥,스프,토마토스파게티,21.1,0.0,1.0,61.3,67.430057,23.229800000000004
2019-05-24,금,2825,2325,193,307,0,0,508,328,5,24,봄,N,N,N,낙지비빔밥,콩나물국,부추전,밥,고추장찌개,두부커틀릿,21.5,0.0,1.0,64.8,68.24128,23.637
2019-05-27,월,2825,2527,86,212,644,0,1219,550,5,27,봄,N,N,N,밥,북어국,돈육콩나물불고기,밥,두부김치국,소고기장조림,19.8,66.0,1.9,90.5,67.13631000000001,21.525769517466863
2019-05-28,화,2825,2542,54,229,632,0,931,590,5,28,봄,N,N,N,밥,오징어국,안동찜닭,유부초밥,가쯔오장국,야채쫄면,18.8,0.0,1.5,50.8,63.718496,20.625943442016535
2019-05-29,수,2825,2538,50,237,0,0,896,0,5,29,봄,N,N,N,밥,배추된장국,수제돈가스,None,None,None,19.7,0.0,1.1,54.1,65.071823,21.74991140311416
2019-05-30,목,2825,2494,73,258,517,0,836,527,5,30,봄,N,N,N,밥,육개장,고등어구이,쇠고기숙주규동덮밥,미소장국,파스타샐러드,20.3,0.0,1.1,54.4,65.896568,22.364367092910072
2019-05-31,금,2825,2355,179,291,0,0,640,378,5,31,봄,N,N,N,봄나물비빔밥,맑은국,함박스테이크,밥,무청된장국,닭갈비,17.1,1.2,1.1,76.3,62.156927,19.087270080665235
2019-06-03,월,2758,2446,87,225,702,0,1221,572,6,3,여름,N,N,N,밥,콩나물국,짬뽕불고기,밥,순두부찌개,삼치튀김*데리소스,21.5,0.0,1.0,64.9,68.248265,23.637
2019-06-04,화,2758,2442,65,251,592,0,962,486,6,4,여름,N,N,N,밥,아욱국,등갈비김치찜,참치주먹밥,우동,닭오븐구이,22.5,0.0,1.1,71.4,70.21915,24.61737128882839
2019-06-05,수,2758,2367,144,247,0,0,761,502,6,5,여름,Y,N,N,곤드레밥*양념장,맑은국,코다리조림,밥,된장찌개,동파삼겹수육,23.9,0.0,0.9,65.9,71.827899,26.111854985981253
2019-06-07,금,2758,1649,890,219,3,0,389,244,6,7,여름,N,N,N,밥,고추장찌개,언양식불고기,밥,두부김치국,닭강정,19.0,15.8,0.7,89.3,65.71743000000001,21.304811239583216
2019-06-10,월,2758,2408,114,236,673,0,1232,568,6,10,여름,N,N,N,밥,매운어묵국,소불고기,밥,얼갈이된장국,삼겹살구이,19.2,0.3,1.3,72.4,65.260592,21.134521961290655
2019-06-11,화,2758,2436,55,267,624,0,804,555,6,11,여름,N,N,N,밥,부대찌개,오징어볶음,김밥볶음밥,초계국수,떡볶이,19.0,1.9,1.1,75.9,65.11309,21.033046431685605
2019-06-12,수,2758,2420,60,278,0,0,876,359,6,12,여름,N,N,N,김치제육덮밥,맑은국,사과고구마그라탕,밥,매운버섯국,갈치구이,20.7,0.0,1.1,71.8,67.513574,22.774004219440677
2019-06-13,목,2758,2405,65,288,507,0,679,520,6,13,여름,N,N,N,밥,옹심이만두국,닭볶음탕,오므라이스,가쯔오장국,훈제오리냉채,21.1,0.0,1.2,72.3,68.154847,23.14088272521324
2019-06-14,금,2758,2270,193,295,4,0,538,373,6,14,여름,N,N,N,밥,오이냉국,사천식탕수육,밥,동태탕,미트볼케찹조림,19.1,2.7,0.6,82.9,65.591861,21.491781341565947
2019-06-17,월,2758,2423,95,240,640,0,1099,534,6,17,여름,N,N,N,밥,열무된장국,돼지고기유자청볶음,밥,콩나물김치국,류산슬,21.9,0.0,1.2,73.9,69.493559,23.96467219524748
2019-06-18,화,2758,2429,65,264,558,0,853,491,6,18,여름,N,N,N,밥,북어해장국,매운돼지갈비찜,베이컨볶음밥,유부장국,토마토스파게티,22.3,0.0,0.9,76.0,70.27351999999999,24.49365986180652
2019-06-19,수,2758,2420,78,260,0,0,882,420,6,19,여름,N,N,N,짜장덮밥,맑은국,깐풍기,밥,된장찌개,닭갈비,22.8,0.0,1.0,77.6,71.187072,24.9604
2019-06-20,목,2758,2377,90,291,444,0,625,419,6,20,여름,N,N,N,밥,감자국,주꾸미볶음,밥,뼈감자탕,유린기,24.2,0.0,1.1,72.3,72.88473400000001,26.35832907658346
2019-06-21,금,2758,2276,188,294,0,0,505,381,6,21,여름,N,N,N,밥,청국장찌개,소고기장조림,밥,쇠고기샤브국,미니야채떡갈비,24.4,0.0,1.1,69.9,72.953344,26.563147639848758
2019-06-24,월,2758,2444,101,213,692,0,1105,540,6,24,여름,N,N,N,밥,어묵국,소불고기,밥,소고기매운무국,오징어굴소스볶음,21.9,0.0,1.1,76.3,69.670703,24.002915599032484
2019-06-25,화,2758,2426,67,265,573,0,775,472,6,25,여름,N,N,N,밥,참치김치찌개,돈육장조림,중국식볶음밥,짬뽕,고추잡채*꽃빵,23.3,0.0,1.2,71.9,71.476473,25.406303767807408
2019-06-26,수,2758,2407,69,282,0,0,946,0,6,26,여름,N,N,N,카레덮밥,가쯔오장국,고구마치즈구이,None,None,None,18.5,93.7,0.5,93.4,65.03501,21.006547595073364
2019-06-27,목,2758,2393,85,280,478,0,808,501,6,27,여름,N,N,N,밥,소고기미역국,양념치킨,빠에야,올챙이만두국,소고기퀘사디아,23.9,40.0,0.7,88.5,73.943485,26.185241054043203
2019-06-28,금,2758,2241,229,288,2,0,535,373,6,28,여름,N,N,N,콩나물밥*양념장,팽이장국,치킨핑거*요거트드레싱,밥,아욱국,돈육강정,24.2,0.0,1.1,81.5,73.77327,26.35832907658346
2019-07-01,월,2760,2427,115,218,512,0,1175,512,7,1,여름,N,N,N,밥,순두부찌개,치즈함박스테이크,밥,차돌된장찌개,고등어구이,23.8,0.3,0.7,87.1,73.64520200000001,26.085640445584843
2019-07-02,화,2760,2436,87,237,490,0,787,504,7,2,여름,N,N,N,밥,사과오이냉국,쇠고기낙지볶음,꼬마김밥*겨자장,우동,생선까스*탈탈소스,24.0,0.0,0.9,78.0,73.1188,26.21299218124218
2019-07-03,수,2760,2413,82,265,0,0,910,324,7,3,여름,N,N,N,마파두부덮밥,맑은국,치킨너겟,밥,근대국,돈육간장볶음,23.1,0.0,0.8,81.9,72.029011,25.34334144079279
2019-07-04,목,2760,2356,95,309,434,0,699,565,7,4,여름,N,N,N,밥,열무된장국,짬뽕불고기,베이컨김치볶음밥,냉모밀국수,해물부추전,24.5,0.0,0.8,72.3,73.342465,26.749072343484478
2019-07-05,금,2760,2261,210,289,0,0,546,371,7,5,여름,N,N,N,밥,김치두부국,훈제오리구이,밥,배추된장국,레몬탕수육,24.8,0.0,0.8,74.6,74.035992,27.05030039406127
